CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
309769491,03/11/2016,04:30:00,03/11/2016,05:24:00,03/11/2016,118,DANGEROUS WEAPONS,793.0,WEAPONS POSSESSION 3,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,114.0,INSIDE,RESIDENCE-HOUSE,nan,nan,1010726.0,222539.0,40.777463013,-73.904405914,"(40.777463013, -73.904405914)"
275033525,01/17/2016,22:30:00,01/17/2016,23:00:00,01/17/2016,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75.0,FRONT OF,STREET,nan,nan,1015041.0,185170.0,40.674880294,-73.88899695399999,"(40.674880294, -73.888996954)"
333476107,01/23/2016,00:30:00,01/23/2016,10:00:00,01/24/2016,341,PETIT LARCENY,321.0,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,100.0,INSIDE,STREET,nan,nan,1035354.0,152907.0,40.586231405,-73.816011121,"(40.586231405, -73.816011121)"
964426383,03/09/2016,17:45:00,nan,nan,03/09/2016,236,DANGEROUS WEAPONS,782.0,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34.0,OPPOSITE OF,STREET,nan,nan,1005255.0,255040.0,40.866683734,-73.92405803,"(40.866683734, -73.92405803)"
756412413,02/12/2016,19:00:00,02/12/2016,20:00:00,02/14/2016,109,GRAND LARCENY,421.0,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,48.0,FRONT OF,STREET,nan,nan,1013633.0,250983.0,40.855524586,-73.89378524199999,"(40.855524586, -73.893785242)"
828801385,01/12/2016,22:58:00,01/12/2016,23:05:00,01/12/2016,235,DANGEROUS DRUGS,511.0,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,STATEN ISLAND,122.0,FRONT OF,RESIDENCE - PUBLIC HOUSING,nan,BERRY,955640.0,153482.0,40.587910795999996,-74.103008888,"(40.587910796, -74.103008888)"
725104619,02/10/2016,13:24:00,02/10/2016,13:28:00,02/10/2016,359,OFFENSES AGAINST PUBLIC ADMINI,748.0,"CONTEMPT,CRIMINAL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14.0,INSIDE,RESTAURANT/DINER,nan,nan,987278.0,215517.0,40.758228573000004,-73.989071565,"(40.758228573, -73.989071565)"
223581825,02/08/2016,17:00:00,02/08/2016,17:35:00,02/08/2016,361,OFF. AGNST PUB ORD SENSBLTY &,652.0,RIOT 2/INCITING,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44.0,nan,STREET,nan,nan,1004749.0,240880.0,40.827819901,-73.925930756,"(40.827819901, -73.925930756)"
508516758,03/08/2016,02:25:00,03/08/2016,02:35:00,03/08/2016,105,ROBBERY,386.0,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115.0,nan,STREET,nan,nan,1021556.0,214664.0,40.755809125999996,-73.865346348,"(40.755809126, -73.865346348)"
732463618,01/14/2016,00:00:00,02/03/2016,00:00:00,02/07/2016,109,GRAND LARCENY,412.0,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,13.0,INSIDE,RESIDENCE - APT. HOUSE,nan,nan,989616.0,209709.0,40.742285967,-73.98063694,"(40.742285967, -73.98063694)"
917656649,03/24/2016,19:00:00,03/25/2016,21:36:00,03/25/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,104.0,INSIDE,RESIDENCE-HOUSE,nan,nan,1014473.0,195405.0,40.702974956999995,-73.890998733,"(40.702974957, -73.890998733)"
543903674,01/20/2016,21:00:00,01/21/2016,09:00:00,01/21/2016,341,PETIT LARCENY,321.0,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,122.0,OPPOSITE OF,STREET,nan,nan,941768.0,140949.0,40.553454572,-74.15287480399999,"(40.553454572, -74.152874804)"
966414125,03/17/2016,22:35:00,03/17/2016,22:40:00,03/17/2016,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,43.0,FRONT OF,RESIDENCE - PUBLIC HOUSING,nan,SACK WERN,1020711.0,237785.0,40.819273544,-73.868270853,"(40.819273544, -73.868270853)"
992600183,02/15/2016,02:57:00,02/15/2016,02:59:00,02/15/2016,105,ROBBERY,384.0,"ROBBERY,POCKETBOOK/CARRIED BAG",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83.0,FRONT OF,STREET,nan,nan,1005322.0,192807.0,40.695870577,-73.924010972,"(40.695870577, -73.924010972)"
840178916,01/19/2016,06:00:00,01/19/2016,06:30:00,01/19/2016,113,FORGERY,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,84.0,INSIDE,RESIDENCE - PUBLIC HOUSING,nan,FARRAGUT,989327.0,194192.0,40.69969571,-73.98169156899999,"(40.69969571, -73.981691569)"
465555712,01/22/2016,14:20:00,01/22/2016,14:30:00,01/22/2016,351,CRIMINAL MISCHIEF & RELATED OF,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,120.0,INSIDE,RESIDENCE-HOUSE,nan,nan,961490.0,167877.0,40.627439066,-74.081995076,"(40.627439066, -74.081995076)"
699432891,03/08/2016,14:00:00,03/08/2016,14:10:00,03/08/2016,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52.0,INSIDE,COMMERCIAL BUILDING,nan,nan,1013751.0,253461.0,40.862325555,-73.893347779,"(40.862325555, -73.893347779)"
901052044,01/20/2016,20:50:00,01/20/2016,20:59:00,01/20/2016,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44.0,FRONT OF,GAS STATION,nan,nan,1004546.0,244494.0,40.837739758000005,-73.92665333800001,"(40.837739758, -73.926653338)"
849444722,01/14/2016,15:00:00,01/14/2016,18:30:00,01/17/2016,109,GRAND LARCENY,406.0,"LARCENY,GRAND FROM PERSON, BAG OPEN/DIP",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14.0,nan,RESTAURANT/DINER,nan,nan,988650.0,214286.0,40.754849215,-73.984119991,"(40.754849215, -73.984119991)"
751755935,01/03/2016,15:00:00,01/03/2016,15:25:00,01/03/2016,343,OTHER OFFENSES RELATED TO THEF,478.0,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,43.0,FRONT OF,TAXI (LIVERY LICENSED),nan,nan,1017568.0,238898.0,40.822340826,-73.87962071300001,"(40.822340826, -73.879620713)"
370006658,01/07/2016,03:45:00,01/07/2016,04:03:00,01/07/2016,347,INTOXICATED & IMPAIRED DRIVING,905.0,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,50.0,nan,STREET,nan,nan,1012345.0,263323.0,40.889398276,-73.898389469,"(40.889398276, -73.898389469)"
201469143,01/12/2016,17:10:00,01/12/2016,17:38:00,01/12/2016,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,13.0,INSIDE,RESTAURANT/DINER,nan,nan,987033.0,207016.0,40.734895538,-73.989959434,"(40.734895538, -73.989959434)"
405203209,01/07/2016,09:30:00,01/11/2016,09:15:00,01/11/2016,110,GRAND LARCENY OF MOTOR VEHICLE,441.0,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,68.0,nan,STREET,nan,nan,973372.0,164380.0,40.617863092,-74.03918416,"(40.617863092, -74.03918416)"
652337329,03/06/2016,08:50:00,03/06/2016,08:52:00,03/06/2016,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,109.0,INSIDE,CHAIN STORE,nan,nan,1031062.0,215941.0,40.759268942,-73.831025857,"(40.759268942, -73.831025857)"
163219235,02/28/2016,14:10:00,02/28/2016,14:15:00,02/28/2016,121,CRIMINAL MISCHIEF & RELATED OF,267.0,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,5.0,FRONT OF,COMMERCIAL BUILDING,nan,nan,986159.0,202527.0,40.722574558000005,-73.99311439600001,"(40.722574558, -73.993114396)"
363333143,02/08/2016,23:00:00,02/09/2016,01:26:00,02/09/2016,344,ASSAULT 3 & RELATED OFFENSES,113.0,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,105.0,INSIDE,RESIDENCE-HOUSE,nan,nan,1055936.0,201536.0,40.719564273,-73.74139301,"(40.719564273, -73.74139301)"
386905060,03/28/2016,05:50:00,03/28/2016,05:50:00,03/28/2016,344,ASSAULT 3 & RELATED OFFENSES,113.0,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,106.0,INSIDE,RESIDENCE-HOUSE,nan,nan,1035876.0,185002.0,40.674322189,-73.81388626,"(40.674322189, -73.81388626)"
696418527,01/24/2016,22:55:00,01/24/2016,23:33:00,01/25/2016,344,ASSAULT 3 & RELATED OFFENSES,113.0,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,QUEENS,101.0,FRONT OF,RESIDENCE - PUBLIC HOUSING,nan,REDFERN,1053494.0,161530.0,40.609776567,-73.75061339300001,"(40.609776567, -73.750613393)"
568291286,01/22/2016,17:00:00,01/22/2016,17:05:00,01/22/2016,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,72.0,nan,STREET,nan,nan,989460.0,178215.0,40.655842371999995,-73.98122426100001,"(40.655842372, -73.981224261)"
648939775,01/22/2016,15:00:00,01/23/2016,23:00:00,01/25/2016,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,24.0,INSIDE,RESIDENCE - APT. HOUSE,nan,nan,992460.0,227653.0,40.791535421,-73.970351765,"(40.791535421, -73.970351765)"
894082295,02/16/2016,17:30:00,02/16/2016,17:40:00,02/16/2016,105,ROBBERY,390.0,"ROBBERY,HOME INVASION",COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,42.0,INSIDE,RESIDENCE - PUBLIC HOUSING,nan,BUTLER,1009944.0,244103.0,40.836652522,-73.90714690899999,"(40.836652522, -73.907146909)"
602481693,03/03/2016,21:00:00,03/04/2016,09:55:00,03/04/2016,341,PETIT LARCENY,339.0,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,63.0,nan,RESIDENCE - APT. HOUSE,nan,nan,1004133.0,169848.0,40.632855974,-73.928366481,"(40.632855974, -73.928366481)"
664315805,01/29/2016,01:20:00,01/29/2016,01:45:00,01/29/2016,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18.0,INSIDE,BAR/NIGHT CLUB,nan,nan,992252.0,217131.0,40.762655486999996,-73.971115467,"(40.762655487, -73.971115467)"
941309851,02/23/2016,16:15:00,nan,nan,02/23/2016,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,63.0,REAR OF,STREET,nan,nan,1006189.0,161784.0,40.610717129,-73.92098528300001,"(40.610717129, -73.920985283)"
700426412,03/12/2016,13:35:00,03/12/2016,13:45:00,03/12/2016,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,103.0,nan,OTHER,nan,nan,1039726.0,195270.0,40.702482133000004,-73.799922252,"(40.702482133, -73.799922252)"
981119551,01/19/2016,15:20:00,01/19/2016,15:35:00,01/19/2016,350,GAMBLING,544.0,"GAMBLING 2,PROMOTING,UNCLASSIF",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67.0,INSIDE,GROCERY/BODEGA,nan,nan,997584.0,174585.0,40.645870305,-73.951952013,"(40.645870305, -73.951952013)"
373282567,02/25/2016,08:05:00,02/25/2016,11:50:00,02/25/2016,341,PETIT LARCENY,321.0,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41.0,nan,STREET,nan,nan,1017658.0,232814.0,40.805641618,-73.879325817,"(40.805641618, -73.879325817)"
437560375,03/19/2016,18:00:00,03/19/2016,19:52:00,03/19/2016,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,47.0,INSIDE,FAST FOOD,nan,nan,1027079.0,259054.0,40.877622011,-73.84512798,"(40.877622011, -73.84512798)"
730151993,01/13/2016,21:20:00,01/13/2016,21:30:00,01/13/2016,118,DANGEROUS WEAPONS,793.0,WEAPONS POSSESSION 3,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81.0,INSIDE,FAST FOOD,nan,nan,1001856.0,193160.0,40.696847054,-73.936509237,"(40.696847054, -73.936509237)"
697050810,03/30/2016,08:25:00,03/30/2016,08:30:00,03/30/2016,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,MANHATTAN,25.0,nan,TRANSIT - NYC SUBWAY,nan,nan,1000414.0,230243.0,40.7986333,-73.941620371,"(40.7986333, -73.941620371)"
975602414,02/21/2016,23:00:00,nan,nan,02/22/2016,126,MISCELLANEOUS PENAL LAW,198.0,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75.0,INSIDE,RESIDENCE - APT. HOUSE,nan,nan,1013269.0,185551.0,40.675932038,-73.895383536,"(40.675932038, -73.895383536)"
589549962,02/23/2016,01:00:00,02/23/2016,01:10:00,02/23/2016,235,DANGEROUS DRUGS,511.0,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,40.0,INSIDE,RESIDENCE - PUBLIC HOUSING,nan,nan,1004743.0,235014.0,40.811719399999994,-73.925970348,"(40.8117194, -73.925970348)"
634582845,02/02/2016,03:30:00,02/02/2016,04:09:00,02/02/2016,235,DANGEROUS DRUGS,511.0,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18.0,INSIDE,HOTEL/MOTEL,nan,nan,988902.0,215659.0,40.758617621999996,-73.983209467,"(40.758617622, -73.983209467)"
686822071,02/24/2016,00:00:00,02/24/2016,00:30:00,02/25/2016,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,25.0,INSIDE,RESIDENCE - PUBLIC HOUSING,nan,LINCOLN,1001769.0,234797.0,40.811130194,-73.936714506,"(40.811130194, -73.936714506)"
517324479,12/08/2014,02:19:00,12/08/2014,02:19:00,01/18/2016,353,UNAUTHORIZED USE OF A VEHICLE,462.0,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,PORT AUTHORITY,QUEENS,113.0,nan,AIRPORT TERMINAL,nan,nan,1046315.0,187088.0,40.679980738000005,-73.77623390699999,"(40.679980738, -73.776233907)"
367714053,02/11/2016,21:20:00,02/11/2016,21:30:00,02/11/2016,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,63.0,INSIDE,RESIDENCE - PUBLIC HOUSING,nan,GLENWOOD,1006424.0,170149.0,40.633676717,-73.920111425,"(40.633676717, -73.920111425)"
346587852,03/15/2016,21:15:00,03/15/2016,21:20:00,03/15/2016,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,49.0,INSIDE,RESIDENCE - APT. HOUSE,nan,nan,1022249.0,254177.0,40.864258269000004,-73.862621316,"(40.864258269, -73.862621316)"
911038068,02/02/2016,14:45:00,nan,nan,02/02/2016,348,VEHICLE AND TRAFFIC LAWS,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",COMPLETED,MISDEMEANOR,PORT AUTHORITY,QUEENS,113.0,nan,AIRPORT TERMINAL,nan,nan,1046315.0,187088.0,40.679980738000005,-73.77623390699999,"(40.679980738, -73.776233907)"
875366998,02/24/2016,08:00:00,02/27/2016,19:30:00,03/04/2016,112,THEFT-FRAUD,739.0,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19.0,INSIDE,RESIDENCE - APT. HOUSE,nan,nan,995857.0,221495.0,40.774629536999996,-73.95809444,"(40.774629537, -73.95809444)"
302021774,03/22/2016,04:10:00,03/22/2016,04:15:00,03/22/2016,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. HOUSING POLICE,BRONX,45.0,INSIDE,RESIDENCE - PUBLIC HOUSING,nan,THROGGS NECK ADDITION,1032948.0,238316.0,40.820672004,-73.824055827,"(40.820672004, -73.824055827)"
565203063,02/26/2016,16:00:00,02/26/2016,16:10:00,02/26/2016,109,GRAND LARCENY,438.0,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19.0,INSIDE,BEAUTY & NAIL SALON,nan,nan,996369.0,220432.0,40.771711194,-73.956247784,"(40.771711194, -73.956247784)"
330166085,03/21/2016,16:05:00,nan,nan,03/21/2016,341,PETIT LARCENY,349.0,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,103.0,INSIDE,COMMERCIAL BUILDING,nan,nan,1038151.0,193295.0,40.697070966,-73.80561841800001,"(40.697070966, -73.805618418)"
838397488,02/09/2016,08:15:00,02/09/2016,08:30:00,02/09/2016,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,9.0,INSIDE,RESIDENCE - APT. HOUSE,nan,nan,988484.0,205423.0,40.730522568000005,-73.984724732,"(40.730522568, -73.984724732)"
149815792,03/17/2016,12:30:00,03/27/2016,15:30:00,03/27/2016,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,34.0,INSIDE,RESIDENCE - APT. HOUSE,nan,nan,1006670.0,253622.0,40.862788274,-73.918946854,"(40.862788274, -73.918946854)"
229566780,02/24/2016,22:15:00,02/24/2016,22:21:00,02/24/2016,340,FRAUDS,707.0,"IMPERSONATION 2, PUBLIC SERVAN",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,QUEENS,101.0,INSIDE,RESIDENCE - PUBLIC HOUSING,nan,REDFERN,1052668.0,161622.0,40.610035501999995,-73.753587353,"(40.610035502, -73.753587353)"
393983706,02/07/2016,03:46:00,nan,nan,02/07/2016,121,CRIMINAL MISCHIEF & RELATED OF,269.0,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,68.0,FRONT OF,STREET,nan,nan,975835.0,168396.0,40.628888855,-74.030317405,"(40.628888855, -74.030317405)"
829903960,08/01/2014,14:00:00,01/04/2016,15:00:00,02/06/2016,109,GRAND LARCENY,422.0,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,62.0,INSIDE,RESIDENCE-HOUSE,nan,nan,986637.0,156473.0,40.596166348000004,-73.991406223,"(40.596166348, -73.991406223)"
156713164,03/10/2016,17:30:00,nan,nan,03/10/2016,126,MISCELLANEOUS PENAL LAW,198.0,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,33.0,INSIDE,RESIDENCE - APT. HOUSE,nan,nan,1000593.0,246905.0,40.84436545,-73.940933283,"(40.84436545, -73.940933283)"
538221718,01/17/2016,11:15:00,01/17/2016,11:25:00,01/17/2016,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,24.0,INSIDE,PUBLIC SCHOOL,nan,nan,994000.0,230435.0,40.799169693,-73.964786154,"(40.799169693, -73.964786154)"
119938400,03/26/2016,06:30:00,03/26/2016,06:33:00,03/26/2016,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,106.0,INSIDE,GROCERY/BODEGA,nan,nan,1038635.0,185106.0,40.674591125,-73.803939073,"(40.674591125, -73.803939073)"
245210174,02/11/2016,20:55:00,02/11/2016,21:17:00,02/12/2016,347,INTOXICATED & IMPAIRED DRIVING,905.0,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,103.0,nan,STREET,nan,nan,1048520.0,196635.0,40.706169225,-73.768193008,"(40.706169225, -73.768193008)"
809163259,01/26/2016,12:30:00,01/26/2016,14:34:00,01/26/2016,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110.0,INSIDE,DEPARTMENT STORE,nan,nan,1019840.0,206689.0,40.733926841,-73.871582398,"(40.733926841, -73.871582398)"
286961398,02/15/2016,21:35:00,02/15/2016,21:52:00,02/15/2016,341,PETIT LARCENY,339.0,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,19.0,FRONT OF,STREET,nan,nan,995876.0,221007.0,40.77329008,-73.958026685,"(40.77329008, -73.958026685)"
235127455,01/01/2016,08:00:00,01/01/2016,17:00:00,01/02/2016,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,42.0,OPPOSITE OF,STREET,nan,nan,1009022.0,240724.0,40.827380775,-73.910491364,"(40.827380775, -73.910491364)"
330636749,01/26/2016,03:05:00,01/26/2016,03:10:00,01/26/2016,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52.0,FRONT OF,STREET,nan,nan,1014472.0,254004.0,40.863813486,-73.890738734,"(40.863813486, -73.890738734)"
286677427,02/03/2016,16:30:00,02/03/2016,16:37:00,02/03/2016,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40.0,nan,STREET,nan,nan,1003813.0,235345.0,40.812630012,-73.92932901399999,"(40.812630012, -73.929329014)"
964773631,01/18/2016,21:00:00,01/18/2016,21:20:00,01/18/2016,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,46.0,FRONT OF,OTHER,nan,nan,1010286.0,248770.0,40.849461065,-73.905892851,"(40.849461065, -73.905892851)"
224062520,01/28/2016,17:40:00,01/28/2016,17:42:00,01/28/2016,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,32.0,nan,STREET,nan,nan,1000622.0,233781.0,40.808343756,-73.94086049100001,"(40.808343756, -73.940860491)"
356990813,01/21/2016,03:50:00,01/21/2016,03:55:00,01/22/2016,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,9.0,INSIDE,BAR/NIGHT CLUB,nan,nan,988754.0,205909.0,40.731856386,-73.98375022,"(40.731856386, -73.98375022)"
865883732,03/21/2016,06:00:00,03/21/2016,06:10:00,03/21/2016,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,13.0,INSIDE,RESTAURANT/DINER,nan,nan,988619.0,209968.0,40.742997406,-73.984234687,"(40.742997406, -73.984234687)"
136771670,02/05/2016,19:45:00,02/05/2016,19:48:00,02/05/2016,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,30.0,INSIDE,GROCERY/BODEGA,nan,nan,997191.0,238698.0,40.821845237,-73.953244891,"(40.821845237, -73.953244891)"
249458863,02/06/2016,17:30:00,02/06/2016,17:40:00,02/06/2016,351,CRIMINAL MISCHIEF & RELATED OF,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,49.0,FRONT OF,RESIDENCE-HOUSE,nan,nan,1025032.0,247087.0,40.844785938,-73.852602913,"(40.844785938, -73.852602913)"
433267388,01/17/2016,14:00:00,nan,nan,02/13/2016,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",ATTEMPTED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,5.0,INSIDE,FAST FOOD,nan,nan,,,,,nan
324732709,12/15/2015,11:00:00,02/15/2016,13:00:00,02/15/2016,109,GRAND LARCENY,412.0,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75.0,INSIDE,RESIDENCE - APT. HOUSE,nan,nan,1017191.0,182303.0,40.667003287,-73.881260018,"(40.667003287, -73.881260018)"
